chrom	start	end	size	sample	PercALesion	TotalCovLesion	NumSNPLesion	PercANotLesion	TotalCovNotLesion	NumSNPNotLesion
chr01	52750000	53500000	750000	123_SRR6123032_SRR6123031_1123	0.2413793103448276	29	25	0.292	346819	277191
chr01	54000000	56000000	2000000	123_SRR6123032_SRR6123031_1123	0.35714285714285715	14	12	0.292	346819	277191
chr01	67000000	68250000	1250000	123_SRR6123032_SRR6123031_1123	0.41304347826086957	230	183	0.292	346819	277191
chr04	13000000	14000000	1000000	123_SRR6123032_SRR6123031_1123	0.2054263565891473	774	640	0.292	346819	277191
chr08	49000000	49750000	750000	123_SRR6123032_SRR6123031_1123	0.3516209476309227	401	325	0.292	346819	277191
chr09	32750000	33500000	750000	123_SRR6123032_SRR6123031_1123	0.1111111111111111	9	6	0.292	346819	277191
chr09	40000000	41000000	1000000	123_SRR6123032_SRR6123031_1123	0.5	2	2	0.292	346819	277191
chr09	40250000	41000000	750000	123_SRR6123032_SRR6123031_1123	NA	0	0	0.292	346819	277191
chr01	1000000	5750000	4750000	124_SRR6123032_SRR6123031_1124	0.3211920529801324	2416	1947	0.291	346434	276511
chr01	6000000	9250000	3250000	124_SRR6123032_SRR6123031_1124	0.35208333333333336	2400	1929	0.291	346434	276511
chr01	20250000	21000000	750000	124_SRR6123032_SRR6123031_1124	0.25	60	52	0.291	346434	276511
chr01	23250000	24250000	1000000	124_SRR6123032_SRR6123031_1124	0.28	25	18	0.291	346434	276511
chr01	24250000	26000000	1750000	124_SRR6123032_SRR6123031_1124	0.39636040834442965	2253	1868	0.291	346434	276511
chr01	43000000	43750000	750000	124_SRR6123032_SRR6123031_1124	0.3291139240506329	158	125	0.291	346434	276511
chr01	52750000	53500000	750000	124_SRR6123032_SRR6123031_1124	0.20512820512820512	39	32	0.291	346434	276511
chr01	54000000	56000000	2000000	124_SRR6123032_SRR6123031_1124	0.23076923076923078	26	17	0.291	346434	276511
chr01	67000000	68250000	1250000	124_SRR6123032_SRR6123031_1124	0.41346153846153844	208	162	0.291	346434	276511
chr04	13000000	14000000	1000000	124_SRR6123032_SRR6123031_1124	0.21046373365041618	841	667	0.291	346434	276511
chr08	49000000	49750000	750000	124_SRR6123032_SRR6123031_1124	0.41814159292035397	452	360	0.291	346434	276511
chr09	32750000	33500000	750000	124_SRR6123032_SRR6123031_1124	0.2	5	4	0.291	346434	276511
chr09	40000000	41000000	1000000	124_SRR6123032_SRR6123031_1124	0.5	2	2	0.291	346434	276511
chr09	40250000	41000000	750000	124_SRR6123032_SRR6123031_1124	NA	0	0	0.291	346434	276511
chr01	1000000	5750000	4750000	125_SRR6123032_SRR6123031_1125	0.3655115511551155	2424	1950	0.292	346658	277344
chr01	6000000	9250000	3250000	125_SRR6123032_SRR6123031_1125	0.3624382207578254	2428	1947	0.292	346658	277344
chr01	20250000	21000000	750000	125_SRR6123032_SRR6123031_1125	0.16666666666666666	30	29	0.292	346658	277344
chr01	23250000	24250000	1000000	125_SRR6123032_SRR6123031_1125	0.5454545454545454	22	18	0.292	346658	277344
chr01	24250000	26000000	1750000	125_SRR6123032_SRR6123031_1125	0.40268747290853923	2307	1888	0.292	346658	277344
chr01	43000000	43750000	750000	125_SRR6123032_SRR6123031_1125	0.345679012345679	162	139	0.292	346658	277344
chr01	52750000	53500000	750000	125_SRR6123032_SRR6123031_1125	0.22857142857142856	35	23	0.292	346658	277344
chr01	54000000	56000000	2000000	125_SRR6123032_SRR6123031_1125	0.15789473684210525	19	15	0.292	346658	277344
chr01	67000000	68250000	1250000	125_SRR6123032_SRR6123031_1125	0.3776824034334764	233	181	0.292	346658	277344
chr04	13000000	14000000	1000000	125_SRR6123032_SRR6123031_1125	0.18469945355191256	915	719	0.292	346658	277344
chr08	49000000	49750000	750000	125_SRR6123032_SRR6123031_1125	0.3875598086124402	418	334	0.292	346658	277344
chr09	32750000	33500000	750000	125_SRR6123032_SRR6123031_1125	0.5	6	6	0.292	346658	277344
chr09	40000000	41000000	1000000	125_SRR6123032_SRR6123031_1125	0.0	4	3	0.292	346658	277344
chr09	40250000	41000000	750000	125_SRR6123032_SRR6123031_1125	NA	0	0	0.292	346658	277344
chr01	1000000	5750000	4750000	126_SRR6123032_SRR6123031_1126	0.36307818256242325	2443	1959	0.292	347507	277635
chr01	6000000	9250000	3250000	126_SRR6123032_SRR6123031_1126	0.34395907123179853	2541	2000	0.292	347507	277635
chr01	20250000	21000000	750000	126_SRR6123032_SRR6123031_1126	0.2127659574468085	47	40	0.292	347507	277635
chr01	23250000	24250000	1000000	126_SRR6123032_SRR6123031_1126	0.38461538461538464	13	11	0.292	347507	277635
chr01	24250000	26000000	1750000	126_SRR6123032_SRR6123031_1126	0.4242164018892228	2329	1924	0.292	347507	277635
chr01	43000000	43750000	750000	126_SRR6123032_SRR6123031_1126	0.32894736842105265	152	126	0.292	347507	277635
chr01	52750000	53500000	750000	126_SRR6123032_SRR6123031_1126	0.43478260869565216	23	15	0.292	347507	277635
chr01	54000000	56000000	2000000	126_SRR6123032_SRR6123031_1126	0.5	10	8	0.292	347507	277635
chr01	67000000	68250000	1250000	126_SRR6123032_SRR6123031_1126	0.42677824267782427	239	188	0.292	347507	277635
chr04	13000000	14000000	1000000	126_SRR6123032_SRR6123031_1126	0.1741424802110818	758	621	0.292	347507	277635
chr08	49000000	49750000	750000	126_SRR6123032_SRR6123031_1126	0.3657142857142857	350	300	0.292	347507	277635
chr09	32750000	33500000	750000	126_SRR6123032_SRR6123031_1126	0.0	3	2	0.292	347507	277635
chr09	40000000	41000000	1000000	126_SRR6123032_SRR6123031_1126	0.25	4	3	0.292	347507	277635
chr09	40250000	41000000	750000	126_SRR6123032_SRR6123031_1126	NA	0	0	0.292	347507	277635
chr01	1000000	5750000	4750000	127_SRR6123032_SRR6123031_1127	0.3492957746478873	2485	1982	0.293	347895	277596
chr01	6000000	9250000	3250000	127_SRR6123032_SRR6123031_1127	0.3255432554325543	2439	1967	0.293	347895	277596
chr01	20250000	21000000	750000	127_SRR6123032_SRR6123031_1127	0.1956521739130435	46	40	0.293	347895	277596
chr01	23250000	24250000	1000000	127_SRR6123032_SRR6123031_1127	0.23076923076923078	13	12	0.293	347895	277596
chr01	24250000	26000000	1750000	127_SRR6123032_SRR6123031_1127	0.4006076388888889	2304	1866	0.293	347895	277596
chr01	43000000	43750000	750000	127_SRR6123032_SRR6123031_1127	0.32919254658385094	161	130	0.293	347895	277596
chr01	52750000	53500000	750000	127_SRR6123032_SRR6123031_1127	0.2	25	15	0.293	347895	277596
chr01	54000000	56000000	2000000	127_SRR6123032_SRR6123031_1127	0.30434782608695654	23	19	0.293	347895	277596
chr01	67000000	68250000	1250000	127_SRR6123032_SRR6123031_1127	0.340080971659919	247	200	0.293	347895	277596
chr04	13000000	14000000	1000000	127_SRR6123032_SRR6123031_1127	0.1893687707641196	903	716	0.293	347895	277596
chr08	49000000	49750000	750000	127_SRR6123032_SRR6123031_1127	0.3474178403755869	426	345	0.293	347895	277596
chr09	32750000	33500000	750000	127_SRR6123032_SRR6123031_1127	0.5	8	6	0.293	347895	277596
chr09	40000000	41000000	1000000	127_SRR6123032_SRR6123031_1127	0.5714285714285714	7	4	0.293	347895	277596
chr09	40250000	41000000	750000	127_SRR6123032_SRR6123031_1127	NA	0	0	0.293	347895	277596
chr01	1000000	5750000	4750000	128_SRR6123032_SRR6123031_1128	0.3523002421307506	2478	1994	0.294	346995	277271
chr01	6000000	9250000	3250000	128_SRR6123032_SRR6123031_1128	0.34366082348145127	2453	1925	0.294	346995	277271
chr01	20250000	21000000	750000	128_SRR6123032_SRR6123031_1128	0.25862068965517243	58	50	0.294	346995	277271
chr01	23250000	24250000	1000000	128_SRR6123032_SRR6123031_1128	0.4375	16	14	0.294	346995	277271
chr01	24250000	26000000	1750000	128_SRR6123032_SRR6123031_1128	0.4018526687251875	2267	1817	0.294	346995	277271
chr01	43000000	43750000	750000	128_SRR6123032_SRR6123031_1128	0.4230769230769231	182	151	0.294	346995	277271
chr01	52750000	53500000	750000	128_SRR6123032_SRR6123031_1128	0.25	32	26	0.294	346995	277271
chr01	54000000	56000000	2000000	128_SRR6123032_SRR6123031_1128	0.35714285714285715	14	14	0.294	346995	277271
chr01	67000000	68250000	1250000	128_SRR6123032_SRR6123031_1128	0.3422459893048128	187	156	0.294	346995	277271
chr04	13000000	14000000	1000000	128_SRR6123032_SRR6123031_1128	0.17530864197530865	810	652	0.294	346995	277271
chr08	49000000	49750000	750000	128_SRR6123032_SRR6123031_1128	0.3566265060240964	415	315	0.294	346995	277271
chr09	32750000	33500000	750000	128_SRR6123032_SRR6123031_1128	1.0	2	1	0.294	346995	277271
chr09	40000000	41000000	1000000	128_SRR6123032_SRR6123031_1128	0.2	5	3	0.294	346995	277271
chr09	40250000	41000000	750000	128_SRR6123032_SRR6123031_1128	NA	0	0	0.294	346995	277271
chr01	1000000	5750000	4750000	129_SRR6123032_SRR6123031_1129	0.3673805601317957	2428	1956	0.292	346350	276867
chr01	6000000	9250000	3250000	129_SRR6123032_SRR6123031_1129	0.37249283667621774	2443	1925	0.292	346350	276867
chr01	20250000	21000000	750000	129_SRR6123032_SRR6123031_1129	0.23214285714285715	56	42	0.292	346350	276867
chr01	23250000	24250000	1000000	129_SRR6123032_SRR6123031_1129	0.47058823529411764	17	12	0.292	346350	276867
chr01	24250000	26000000	1750000	129_SRR6123032_SRR6123031_1129	0.40888144113950564	2387	1956	0.292	346350	276867
chr01	43000000	43750000	750000	129_SRR6123032_SRR6123031_1129	0.4630541871921182	203	157	0.292	346350	276867
chr01	52750000	53500000	750000	129_SRR6123032_SRR6123031_1129	0.1694915254237288	59	38	0.292	346350	276867
chr01	54000000	56000000	2000000	129_SRR6123032_SRR6123031_1129	0.3333333333333333	15	13	0.292	346350	276867
chr01	67000000	68250000	1250000	129_SRR6123032_SRR6123031_1129	0.4219409282700422	237	184	0.292	346350	276867
chr04	13000000	14000000	1000000	129_SRR6123032_SRR6123031_1129	0.18024691358024691	810	652	0.292	346350	276867
chr08	49000000	49750000	750000	129_SRR6123032_SRR6123031_1129	0.4090909090909091	462	372	0.292	346350	276867
chr09	32750000	33500000	750000	129_SRR6123032_SRR6123031_1129	0.3333333333333333	6	5	0.292	346350	276867
chr09	40000000	41000000	1000000	129_SRR6123032_SRR6123031_1129	0.75	4	3	0.292	346350	276867
chr09	40250000	41000000	750000	129_SRR6123032_SRR6123031_1129	NA	0	0	0.292	346350	276867
chr01	1000000	5750000	4750000	13_SRR6123032_SRR6123031_1013	0.33112324492979717	2564	2019	0.293	346381	276941
chr01	6000000	9250000	3250000	13_SRR6123032_SRR6123031_1013	0.34723336006415395	2494	1977	0.293	346381	276941
chr01	20250000	21000000	750000	13_SRR6123032_SRR6123031_1013	0.19230769230769232	52	41	0.293	346381	276941
chr01	23250000	24250000	1000000	13_SRR6123032_SRR6123031_1013	0.6363636363636364	11	10	0.293	346381	276941
chr01	24250000	26000000	1750000	13_SRR6123032_SRR6123031_1013	0.4190064794816415	2315	1848	0.293	346381	276941
chr01	43000000	43750000	750000	13_SRR6123032_SRR6123031_1013	0.3157894736842105	152	117	0.293	346381	276941
chr01	52750000	53500000	750000	13_SRR6123032_SRR6123031_1013	0.6	15	12	0.293	346381	276941
chr01	54000000	56000000	2000000	13_SRR6123032_SRR6123031_1013	0.2692307692307692	26	21	0.293	346381	276941
chr01	67000000	68250000	1250000	13_SRR6123032_SRR6123031_1013	0.45454545454545453	220	172	0.293	346381	276941
chr04	13000000	14000000	1000000	13_SRR6123032_SRR6123031_1013	0.16621983914209115	746	603	0.293	346381	276941
chr08	49000000	49750000	750000	13_SRR6123032_SRR6123031_1013	0.3967136150234742	426	320	0.293	346381	276941
chr09	32750000	33500000	750000	13_SRR6123032_SRR6123031_1013	0.3333333333333333	6	4	0.293	346381	276941
chr09	40000000	41000000	1000000	13_SRR6123032_SRR6123031_1013	0.3333333333333333	3	2	0.293	346381	276941
chr09	40250000	41000000	750000	13_SRR6123032_SRR6123031_1013	NA	0	0	0.293	346381	276941
chr01	1000000	5750000	4750000	130_SRR6123032_SRR6123031_1130	0.3292483660130719	2448	1967	0.293	347404	277823
chr01	6000000	9250000	3250000	130_SRR6123032_SRR6123031_1130	0.3595551894563427	2428	1951	0.293	347404	277823
chr01	20250000	21000000	750000	130_SRR6123032_SRR6123031_1130	0.22058823529411764	68	58	0.293	347404	277823
chr01	23250000	24250000	1000000	130_SRR6123032_SRR6123031_1130	0.3333333333333333	9	7	0.293	347404	277823
chr01	24250000	26000000	1750000	130_SRR6123032_SRR6123031_1130	0.39869848156182214	2305	1868	0.293	347404	277823
chr01	43000000	43750000	750000	130_SRR6123032_SRR6123031_1130	0.3869047619047619	168	146	0.293	347404	277823
chr01	52750000	53500000	750000	130_SRR6123032_SRR6123031_1130	0.23076923076923078	26	23	0.293	347404	277823
chr01	54000000	56000000	2000000	130_SRR6123032_SRR6123031_1130	0.1111111111111111	18	12	0.293	347404	277823
chr01	67000000	68250000	1250000	130_SRR6123032_SRR6123031_1130	0.3574660633484163	221	179	0.293	347404	277823
chr04	13000000	14000000	1000000	130_SRR6123032_SRR6123031_1130	0.19212962962962962	864	687	0.293	347404	277823
chr08	49000000	49750000	750000	130_SRR6123032_SRR6123031_1130	0.37371134020618557	388	318	0.293	347404	277823
chr09	32750000	33500000	750000	130_SRR6123032_SRR6123031_1130	0.0	5	3	0.293	347404	277823
chr09	40000000	41000000	1000000	130_SRR6123032_SRR6123031_1130	0.0	3	3	0.293	347404	277823
chr09	40250000	41000000	750000	130_SRR6123032_SRR6123031_1130	NA	0	0	0.293	347404	277823
chr01	1000000	5750000	4750000	131_SRR6123032_SRR6123031_1131	0.35277554304102976	2486	1984	0.292	347895	278034
chr01	6000000	9250000	3250000	131_SRR6123032_SRR6123031_1131	0.33990536277602523	2536	1981	0.292	347895	278034
chr01	20250000	21000000	750000	131_SRR6123032_SRR6123031_1131	0.22413793103448276	58	47	0.292	347895	278034
chr01	23250000	24250000	1000000	131_SRR6123032_SRR6123031_1131	0.3076923076923077	13	12	0.292	347895	278034
chr01	24250000	26000000	1750000	131_SRR6123032_SRR6123031_1131	0.40966921119592875	2358	1925	0.292	347895	278034
chr01	43000000	43750000	750000	131_SRR6123032_SRR6123031_1131	0.3216374269005848	171	147	0.292	347895	278034
chr01	52750000	53500000	750000	131_SRR6123032_SRR6123031_1131	0.09090909090909091	33	27	0.292	347895	278034
chr01	54000000	56000000	2000000	131_SRR6123032_SRR6123031_1131	0.38461538461538464	13	9	0.292	347895	278034
chr01	67000000	68250000	1250000	131_SRR6123032_SRR6123031_1131	0.3681592039800995	201	166	0.292	347895	278034
chr04	13000000	14000000	1000000	131_SRR6123032_SRR6123031_1131	0.17809867629362214	831	670	0.292	347895	278034
chr08	49000000	49750000	750000	131_SRR6123032_SRR6123031_1131	0.4075829383886256	422	320	0.292	347895	278034
chr09	32750000	33500000	750000	131_SRR6123032_SRR6123031_1131	0.0	4	2	0.292	347895	278034
chr09	40000000	41000000	1000000	131_SRR6123032_SRR6123031_1131	0.0	2	2	0.292	347895	278034
chr09	40250000	41000000	750000	131_SRR6123032_SRR6123031_1131	NA	0	0	0.292	347895	278034
chr01	1000000	5750000	4750000	132_SRR6123032_SRR6123031_1132	0.334610472541507	2349	1911	0.293	346923	277297
chr01	6000000	9250000	3250000	132_SRR6123032_SRR6123031_1132	0.3696763202725724	2348	1844	0.293	346923	277297
chr01	20250000	21000000	750000	132_SRR6123032_SRR6123031_1132	0.3387096774193548	62	46	0.293	346923	277297
chr01	23250000	24250000	1000000	132_SRR6123032_SRR6123031_1132	0.375	8	6	0.293	346923	277297
chr01	24250000	26000000	1750000	132_SRR6123032_SRR6123031_1132	0.40592836558254425	2429	1966	0.293	346923	277297
chr01	43000000	43750000	750000	132_SRR6123032_SRR6123031_1132	0.3611111111111111	180	153	0.293	346923	277297
chr01	52750000	53500000	750000	132_SRR6123032_SRR6123031_1132	0.19047619047619047	21	18	0.293	346923	277297
chr01	54000000	56000000	2000000	132_SRR6123032_SRR6123031_1132	0.21428571428571427	28	21	0.293	346923	277297
chr01	67000000	68250000	1250000	132_SRR6123032_SRR6123031_1132	0.3824884792626728	217	183	0.293	346923	277297
chr04	13000000	14000000	1000000	132_SRR6123032_SRR6123031_1132	0.1813953488372093	860	687	0.293	346923	277297
chr08	49000000	49750000	750000	132_SRR6123032_SRR6123031_1132	0.4230769230769231	416	341	0.293	346923	277297
chr09	32750000	33500000	750000	132_SRR6123032_SRR6123031_1132	0.3333333333333333	3	3	0.293	346923	277297
chr09	40000000	41000000	1000000	132_SRR6123032_SRR6123031_1132	0.0	1	1	0.293	346923	277297
chr09	40250000	41000000	750000	132_SRR6123032_SRR6123031_1132	NA	0	0	0.293	346923	277297
chr01	1000000	5750000	4750000	133_SRR6123032_SRR6123031_1133	0.3350147120638924	2379	1888	0.292	346869	277411
chr01	6000000	9250000	3250000	133_SRR6123032_SRR6123031_1133	0.3524590163934426	2318	1850	0.292	346869	277411
chr01	20250000	21000000	750000	133_SRR6123032_SRR6123031_1133	0.15789473684210525	38	33	0.292	346869	277411
chr01	23250000	24250000	1000000	133_SRR6123032_SRR6123031_1133	0.4375	16	14	0.292	346869	277411
chr01	24250000	26000000	1750000	133_SRR6123032_SRR6123031_1133	0.4163014899211218	2282	1846	0.292	346869	277411
chr01	43000000	43750000	750000	133_SRR6123032_SRR6123031_1133	0.4152046783625731	171	141	0.292	346869	277411
chr01	52750000	53500000	750000	133_SRR6123032_SRR6123031_1133	0.07017543859649122	57	33	0.292	346869	277411
chr01	54000000	56000000	2000000	133_SRR6123032_SRR6123031_1133	0.3333333333333333	21	19	0.292	346869	277411
chr01	67000000	68250000	1250000	133_SRR6123032_SRR6123031_1133	0.3891213389121339	239	185	0.292	346869	277411
chr04	13000000	14000000	1000000	133_SRR6123032_SRR6123031_1133	0.1928746928746929	814	670	0.292	346869	277411
chr08	49000000	49750000	750000	133_SRR6123032_SRR6123031_1133	0.3266832917705736	401	325	0.292	346869	277411
chr09	32750000	33500000	750000	133_SRR6123032_SRR6123031_1133	0.7142857142857143	7	5	0.292	346869	277411
chr09	40000000	41000000	1000000	133_SRR6123032_SRR6123031_1133	0.5	2	2	0.292	346869	277411
chr09	40250000	41000000	750000	133_SRR6123032_SRR6123031_1133	NA	0	0	0.292	346869	277411
chr01	1000000	5750000	4750000	134_SRR6123032_SRR6123031_1134	0.35542422963275644	2369	1906	0.291	346385	276630
chr01	6000000	9250000	3250000	134_SRR6123032_SRR6123031_1134	0.3566375364128173	2403	1899	0.291	346385	276630
chr01	20250000	21000000	750000	134_SRR6123032_SRR6123031_1134	0.3235294117647059	68	55	0.291	346385	276630
chr01	23250000	24250000	1000000	134_SRR6123032_SRR6123031_1134	0.3125	16	12	0.291	346385	276630
chr01	24250000	26000000	1750000	134_SRR6123032_SRR6123031_1134	0.39106145251396646	2327	1869	0.291	346385	276630
chr01	43000000	43750000	750000	134_SRR6123032_SRR6123031_1134	0.32275132275132273	189	151	0.291	346385	276630
chr01	52750000	53500000	750000	134_SRR6123032_SRR6123031_1134	0.25	32	28	0.291	346385	276630
chr01	54000000	56000000	2000000	134_SRR6123032_SRR6123031_1134	0.25	16	14	0.291	346385	276630
chr01	67000000	68250000	1250000	134_SRR6123032_SRR6123031_1134	0.3130841121495327	214	179	0.291	346385	276630
chr04	13000000	14000000	1000000	134_SRR6123032_SRR6123031_1134	0.1715909090909091	880	689	0.291	346385	276630
chr08	49000000	49750000	750000	134_SRR6123032_SRR6123031_1134	0.39622641509433965	371	304	0.291	346385	276630
chr09	32750000	33500000	750000	134_SRR6123032_SRR6123031_1134	0.0	2	2	0.291	346385	276630
chr09	40000000	41000000	1000000	134_SRR6123032_SRR6123031_1134	0.3333333333333333	6	4	0.291	346385	276630
chr09	40250000	41000000	750000	134_SRR6123032_SRR6123031_1134	NA	0	0	0.291	346385	276630
chr01	1000000	5750000	4750000	135_SRR6123032_SRR6123031_1135	0.3534902597402597	2464	1953	0.292	347496	278344
chr01	6000000	9250000	3250000	135_SRR6123032_SRR6123031_1135	0.32819015846538785	2398	1886	0.292	347496	278344
chr01	20250000	21000000	750000	135_SRR6123032_SRR6123031_1135	0.22	50	38	0.292	347496	278344
chr01	23250000	24250000	1000000	135_SRR6123032_SRR6123031_1135	0.21428571428571427	14	12	0.292	347496	278344
chr01	24250000	26000000	1750000	135_SRR6123032_SRR6123031_1135	0.4121265377855888	2276	1868	0.292	347496	278344
chr01	43000000	43750000	750000	135_SRR6123032_SRR6123031_1135	0.4143646408839779	181	137	0.292	347496	278344
chr01	52750000	53500000	750000	135_SRR6123032_SRR6123031_1135	0.3157894736842105	38	31	0.292	347496	278344
chr01	54000000	56000000	2000000	135_SRR6123032_SRR6123031_1135	0.4	25	19	0.292	347496	278344
chr01	67000000	68250000	1250000	135_SRR6123032_SRR6123031_1135	0.4517543859649123	228	178	0.292	347496	278344
